"","Open","Nifty.Vol","Chg","VIXOpen","VIXChg","GSECOpen","GSECChg","FXOpen","FXChg","OilOpen","OilChg","FII_BUY","FII_SELL","DII_BUY","DII_SELL","Nifty_PE","Nifty_Yld","NF.VolumeTrendBEAR","NF.VolumeTrendBULL","NF.VolumeTrendWEAKBEAR","NF.VolumeTrendWEAKBULL"
"1076",8670.25,231770,-0.0034,13.77,0.03,7.104,1e-04,66.865,3e-04,45.59,0.0184,7238.07,6553.34,1714.96,1823.94,23.63,4.23190859077444,0,0,1,0
"1077",8605.45,272010,0.0093,14.2125,-0.0311,7.101,0.0025,66.75,0.0024,43.46,0.023,5754.75,4551.04,1908.44,2300.91,23.71,4.21762969211303,0,1,0,0
"1078",8572.8,195120,0.002,14.9225,-0.0476,7.083,-0.0025,66.765,-2e-04,41.48,0.0427,4981.46,4373.11,1870.93,2492.58,23.49,4.2571306939123,0,1,0,0
"1079",8686.7,178960,-0.0119,14.5375,0.0265,7.101,-0.0032,66.772,-1e-04,42.74,-0.0248,4219.07,3806.51,1811.91,2559.18,23.44,4.26621160409556,0,0,1,0
"1080",8727.8,206260,-0.0038,14.5875,-0.0034,7.124,-0.0068,66.816,-5e-04,42.83,-0.0058,4819.72,4675.57,2302.67,2912.82,23.73,4.21407501053519,1,0,0,0
"1081",8712.85,177880,0.0032,14.3525,0.0164,7.173,7e-04,66.84,-5e-04,41.99,0.0292,5196.48,4040.29,1488.9,2365.24,23.82,4.19815281276238,0,1,0,0
"1082",8600.2,162780,0.0154,15.14,-0.052,7.166,-4e-04,66.843,0,41.84,-0.0031,4264.48,3828.85,2163.06,1546.74,23.74,4.212299915754,0,0,0,1
"1083",8599.95,169780,7e-04,16.2375,-0.0676,7.169,-0.0035,66.782,0.0011,41.16,0.0269,4144.11,3584.62,1682.14,2209.25,23.38,4.27715996578272,0,0,0,1
"1084",8635.2,168030,-0.0091,15.6925,0.0347,7.194,0.0028,66.687,0.0013,39.7,0.0334,4698.8,4120.63,1674.42,2475.17,23.36,4.28082191780822,0,0,1,0
"1085",8647.45,174560,-0.0016,15.18,0.0338,7.174,0.0049,66.767,-0.0012,40.08,-0.0137,4914.92,4378.65,2234.26,2617.49,23.58,4.24088210347752,0,0,1,0
"1086",8654.3,194190,-2e-04,14.9175,0.0176,7.139,-0.0034,66.72,0.0016,41.35,-0.037,5928.19,5201.97,2159.81,2573.58,23.61,4.23549343498518,0,0,1,0
"1087",8668.3,161940,-0.0032,15.1475,-0.0152,7.163,-0.0031,67.032,-0.0054,41.12,0.0112,5566.32,5580.34,2407.01,2258.67,23.62,4.23370025402201,0,0,1,0
"1088",8636.95,240720,0.0059,15.4275,-0.0181,7.185,-0.009,67.058,-9e-04,41.93,-0.0186,8470.01,6702.95,2770.94,3845.41,23.69,4.22119037568594,0,1,0,0
"1089",8599.4,189800,0.0029,15.62,-0.0123,7.25,-3e-04,67.294,-0.0037,42.66,-0.0233,4862.01,4457.32,2554.71,2707.18,23.63,4.23190859077444,0,1,0,0
"1090",8633.75,159560,-0.0052,15.7175,-0.0062,7.252,6e-04,67.415,-0.0013,43.07,-0.0049,5488.54,4817.65,1902.21,2320.5,23.56,4.24448217317487,1,0,0,0
"1091",8519.95,154630,0.0111,15.4975,0.0142,7.248,-1e-04,67.15,0.0038,44.2,-0.024,5020.39,4129.38,1823.28,1891.17,23.69,4.22119037568594,0,1,0,0
"1092",8519.65,147620,0.0037,15.7125,-0.0137,7.249,-0.0017,67.163,0,44.6,-0.0125,3865.06,3427.28,1609.74,1975.41,23.43,4.26803243704652,0,0,0,1
"1093",8582.7,154580,-0.0065,15.99,-0.0174,7.261,-0.0012,67.174,-1e-04,45.65,-0.0042,4293.45,3873.23,1865.28,2237.68,23.34,4.28449014567266,0,0,1,0
"1094",8515.45,165350,0.0044,15.795,0.0123,7.27,-0.0014,67.188,-6e-04,44.59,0.0065,4669.7,4454.49,2373.99,2419.44,23.49,4.2571306939123,0,0,0,1
"1095",8514.3,173050,0.0023,15.9875,-0.012,7.28,-0.0019,67.137,0.001,45.23,-0.013,4237.66,3688.76,1737.67,2115.1,23.39,4.27533133817871,0,0,0,1
"1096",8564.05,169400,-0.0038,15.6375,0.0224,7.294,0.003,67.096,-1e-04,46.12,-0.0155,4126.5,3527.41,1615.85,2054.94,23.34,4.28449014567266,0,0,1,0
"1097",8565.45,228600,-0.0028,15.61,0.0018,7.272,-0.0018,66.843,0.0045,45.52,0.0059,5823.5,4362.24,2439.65,3473.62,23.43,4.26803243704652,1,0,0,0
"1098",8515.75,158740,0.0053,15.325,0.0186,7.285,1e-04,67.006,-0.0026,45.14,0.0208,3861.29,2991.45,1445.86,2320.01,23.49,4.2571306939123,0,0,0,1
"1099",8540.45,201490,-2e-04,14.7825,0.0367,7.284,-0.0072,67.06,6e-04,46.58,-0.0438,5041.83,4751.3,1912.86,2567.59,23.37,4.27899015832264,1,0,0,0
"1100",8502.6,189340,0.0063,14.8475,-0.0044,7.337,-0.0064,67.172,-0.0024,44.58,0.0456,4115.94,3903.02,2150.98,2031.71,23.37,4.27899015832264,0,1,0,0
"1101",8413.35,154400,0.0174,15.0825,-0.0156,7.384,0,67.139,0,45.07,-0.0143,4865.31,3809.51,1519.64,2130.21,23.25,4.3010752688172,0,1,0,0
"1102",8350,142160,-0.0018,15.3075,-0.0147,7.384,4e-04,67.495,-0.0053,45.19,0.006,4059.13,3728.51,1217.46,1730.13,22.85,4.37636761487965,0,0,1,0
"1103",8342,160330,2e-04,15.3625,-0.0036,7.381,-0.0018,67.404,0.0012,47.88,-0.0483,4306.44,4605.95,1390.76,1550.74,22.89,4.36871996505024,0,1,0,0
"1104",8379.3,143250,-0.0042,15.5775,-0.0138,7.394,-0.0042,67.255,0.0025,49.11,-0.0421,3237.69,2972.06,1214.93,1662.41,22.88,4.37062937062937,0,0,1,0
"1105",8376.75,158960,0.0051,15.7375,-0.0102,7.425,8e-04,67.19,0.0011,49.01,-0.0073,2992.7,2810.42,1939.8,1562.35,22.98,4.35161009573542,0,0,0,1
"1106",8313.05,170580,0.0049,16.29,-0.0339,7.419,-0.0039,67.509,-0.0047,48.38,0.0137,3086.32,3273.83,2747.46,1840.41,22.86,4.37445319335083,0,0,0,1
"1107",8260.25,288030,0.0102,16.155,0.0084,7.448,5e-04,67.394,0.0012,49.55,-0.0311,8113.06,7005.64,3117.9,3308.66,22.75,4.3956043956044,0,1,0,0
"1108",8173.1,151500,0.0094,17.725,-0.0886,7.444,-0.0012,67.715,-0.0043,48.06,0.0424,3567.28,3464.37,1565.76,1585.95,22.52,4.4404973357016,0,0,0,1
"1109",8096.05,175720,0.0041,18.53,-0.0434,7.453,-8e-04,67.898,-0.0029,46.59,0.0328,3665.15,3855.58,1572.52,1815.23,22.31,4.48229493500672,0,0,0,1
"1110",8039.35,167460,8e-04,18.6275,-0.0052,7.459,-0.0019,67.888,4e-04,47.81,-0.0275,3420.3,3566.41,1434.81,1581.88,22.22,4.5004500450045,0,0,0,1
"1111",8029.1,306800,-0.022,18.02,0.0337,7.473,-8e-04,67.278,0.009,50.3,-0.0493,3865.55,4494.69,2968.9,2853.96,22.2,4.5045045045045,1,0,0,0
"1112",8201.15,158850,0.0081,18.185,-0.0091,7.479,4e-04,67.442,-0.0025,49.08,0.0199,3185.92,3104.05,1656.05,1452.49,22.7,4.40528634361234,0,1,0,0
"1113",8213.65,140270,-0.002,17.26,0.0536,7.476,-0.0029,67.64,-0.0026,50.22,0.0057,2841.18,2882.28,1856.33,1494.99,22.52,4.4404973357016,0,0,1,0
"1114",8255.4,141160,-0.0023,17.5175,-0.0147,7.498,5e-04,67.497,0.0011,49.14,-0.0105,3714.27,3229.61,1270.14,1605.67,22.56,4.43262411347518,0,0,1,0
"1115",8115.75,173750,0.0084,17.35,0.0097,7.494,-9e-04,67.073,0.0071,48.29,0.029,3065.4,3602.86,2104.4,1380.34,22.62,4.42086648983201,0,0,0,1
"1116",8176.65,171840,0.0036,17.6975,-0.0196,7.501,-4e-04,67.318,-0.0036,45.99,0.0383,4650.86,4618.9,1538.47,1564.68,22.43,4.45831475702185,0,0,0,1
"1117",8180.65,195030,-0.008,17.055,0.0377,7.504,-0.0017,67.079,0.0035,47.45,-0.0375,3061.12,3217.87,1802.7,1965.7,22.35,4.47427293064877,1,0,0,0
"1118",8139.4,174950,0.0121,17.19,-0.0079,7.517,0,67.291,-0.0032,47.9,-0.0099,3160.24,3268.47,1671.85,1437.75,22.53,4.43852640923213,0,1,0,0
"1119",8134.4,150040,-2e-04,16.5825,0.0366,7.517,-0.0011,67.188,0.0016,48.52,-0.008,2886.71,3000.07,1303.96,1336.23,22.26,4.49236298292902,0,0,1,0
"1120",8102.25,174920,-0.0073,15.97,0.0384,7.525,0.0045,66.96,0.0035,48.85,-0.0039,3847.7,3635.46,1089.23,1687.06,22.26,4.49236298292902,0,0,1,0
"1121",8180.25,187760,-0.0041,15.6725,0.019,7.491,7e-04,66.783,0.003,50.47,-0.0295,3510.34,3309.02,1399.39,1565.01,22.43,4.45831475702185,1,0,0,0
"1122",8273.35,180290,-0.0084,15.1425,0.035,7.486,-3e-04,66.491,0.0038,51.45,-0.0131,3552,3317.8,1507.03,1824.77,22.52,4.4404973357016,0,0,1,0
"1123",8285.5,179710,8e-04,14.87,0.0183,7.488,8e-04,66.658,-0.0024,50.41,0.0173,4207.27,3678.11,1263.74,1521.5,22.71,4.40334654337296,0,0,0,1
"1124",8235.55,249370,0.008,15.355,-0.0316,7.482,9e-04,66.809,-0.002,49.71,0.0135,6011.96,5512.23,1657.55,1611.22,22.69,4.40722785368003,0,0,0,1
"1125",8228.75,176880,-0.0024,14.995,0.024,7.475,-0.0017,66.888,-0.0031,48.88,0.022,5016.42,4988.12,1288.99,1519.62,22.71,4.40334654337296,0,0,1,0
"1126",8246.2,390650,2e-04,15.0875,-0.0061,7.488,3e-04,67.285,-0.004,49.04,-0.0112,5571.69,3986.68,1439.25,1832.46,22.77,4.3917435221783,0,1,0,0
"1127",8156.9,187320,0.0048,15.835,-0.0472,7.486,0,67.484,-0.0025,48.9,0.0033,4472.29,3950.44,1160.57,1737.43,22.76,4.39367311072056,0,0,0,1
"1128",8179.2,200370,0.0024,16.045,-0.0131,7.486,0.002,67.207,0.0033,48.82,-0.0018,3986.33,3726.43,1258.41,1418.9,22.65,4.41501103752759,0,0,0,1
"1129",8209.85,485650,-0.0022,15.975,0.0044,7.471,0.0015,67.17,6e-04,49.54,-0.0083,18888.61,19003.13,2836.68,2776.4,22.6,4.42477876106195,1,0,0,0
"1130",8166.5,255090,0.0027,15.26,0.0469,7.46,-0.0015,67.04,0.0021,49.56,-0.0014,4100.58,3745.04,1318.83,1529.92,22.69,4.40722785368003,0,0,0,1
"1131",8081.95,268960,0.0108,15.325,-0.0042,7.47,1e-04,66.942,0.0016,49.31,-0.003,4618.93,4139.04,2021.94,1952.6,22.66,4.41306266548985,0,1,0,0
"1132",7974.45,272460,0.017,15.52,-0.0126,7.469,8e-04,67.3,-0.0051,49.7,-0.0016,6476.35,5895.06,3047.6,2362.23,22.39,4.46627958910228,0,1,0,0
"1133",7811.8,181640,0.024,16.22,-0.0432,7.463,-4e-04,67.63,-0.0053,49.09,0.0193,3741.39,3246.31,1891.38,1554.16,22.07,4.53103760761214,0,1,0,0
"1134",7738.05,151540,0.0023,16.16,0.0037,7.466,3e-04,67.429,0.0033,48.08,0.0112,3561.8,4377.33,2130.2,1140.25,21.16,4.72589792060491,0,0,0,1
"1135",7813.95,177350,-0.0024,16.425,-0.0161,7.464,-0.0016,67.43,0,48.46,0.0069,3089.85,3155.45,1646.35,1814.12,21.13,4.73260766682442,1,0,0,0
"1136",7792.2,161890,-0.0043,17.0625,-0.0374,7.476,8e-04,67.436,-4e-04,48.2,-0.0085,2997.75,3741.61,1683.31,1085.82,21.19,4.7192071731949,0,0,1,0
"1137",7875.5,175710,-0.011,16.455,0.0369,7.47,-5e-04,67.143,0.0044,47.87,-6e-04,4205.43,4970.01,2725.61,1241.96,21.33,4.6882325363338,0,0,1,0
"1138",7846.75,161170,-0.0026,16.3725,0.005,7.474,0.003,66.824,0.0047,48.53,-0.0025,3809.48,4060.18,1619.99,1380.08,21.57,4.63606861381548,0,0,1,0
"1139",7831.2,211550,0.0059,16.9975,0.0021,7.452,5e-04,66.925,-2e-04,46.28,0.0327,3888.85,3968.69,1480.4,1608.31,21.54,4.64252553389044,0,1,0,0
"1140",7881,185060,-0.0108,16.3275,0.041,7.448,0.0035,66.757,0.0015,46.41,-0.0105,5590.51,4096.63,2213.76,1546.73,21.1,4.739336492891,0,0,1,0
"1141",7871.45,157440,0.0066,16.9625,-0.0374,7.422,-8e-04,66.561,0.0029,46,0.0102,3483.87,3459.73,1553.11,1294.76,21.33,4.6882325363338,0,0,0,1
"1142",7804.65,220710,-0.0049,16.415,0.0334,7.428,0,66.631,-0.0011,44.6,0.0352,4131.71,4493.9,2166.17,1436.58,21.19,4.7192071731949,1,0,0,0
"1143",7873.55,166960,0.0028,16.6125,-0.0119,7.428,4e-04,66.752,-0.0018,43.25,0.0281,3858.41,3529.82,1647.05,1578.85,21.3,4.69483568075117,0,0,0,1
"1144",7755.25,165620,0.0171,16.9475,-0.0198,7.425,-0.0013,66.602,0.0023,45,-0.0273,3900.44,3676.04,1787.25,1436.65,21.24,4.70809792843691,0,0,0,1
"1145",7717.65,168660,-3e-04,17.17,-0.013,7.435,0,66.568,6e-04,44.52,0.0077,2768.13,2740.42,1154.35,974.55,20.91,4.78240076518412,0,0,1,0
"1146",7731,190790,0.0038,17.445,-0.0158,7.435,4e-04,66.627,-0.001,44.04,0.0123,3721.95,4110.46,1397.92,1146.13,20.96,4.77099236641221,0,0,0,1
"1147",7724.15,205940,-0.0052,17.4625,-0.001,7.432,-0.0013,66.579,0.001,43.85,0.003,3705.95,3772.4,1664.67,1743.47,20.88,4.78927203065134,1,0,0,0
"1148",7824.8,192270,-0.0075,17.0925,0.0216,7.442,4e-04,66.343,0.0032,44.92,-0.0252,3598.55,4353.83,1945.94,1461.3,21.08,4.7438330170778,0,0,1,0
"1149",7822.7,150820,-0.0056,16.5375,0.0336,7.439,5e-04,66.425,-0.0012,45.9,-0.0248,2977.66,2542.73,944.81,1054.37,21.25,4.70588235294118,0,0,1,0
"1150",7844.25,251230,3e-04,16.5975,-0.0036,7.435,-0.0011,66.395,4e-04,45.9,-0.0024,4399.71,4605.01,1649.24,1621.11,21.24,4.70809792843691,0,0,0,1
"1151",7967.4,301480,-0.0166,16.3525,0.015,7.443,-0.0023,66.391,6e-04,45.3,0.0154,9061.04,8940.41,2245.92,2662.13,21.3,4.69483568075117,1,0,0,0
"1152",7942,213170,0.0022,16.58,-0.0137,7.46,-0.0012,66.406,-6e-04,44.64,0.0293,4412.63,4001.63,1656.53,1951.6,21.66,4.61680517082179,0,1,0,0
"1153",7828.15,208660,0.0137,16.5725,5e-04,7.469,-1e-04,66.693,-0.0042,42.96,0.0328,4855.69,4343.47,1488.41,1467.2,21.6,4.62962962962963,0,1,0,0
"1154",7894.8,150780,-0.0056,16.38,0.0118,7.47,0.0019,66.66,4e-04,43.75,-0.0249,5698.59,5476.25,1075.18,1823.13,21.4,4.67289719626168,0,0,1,0
"1155",7891.8,188990,-0.0016,16.5125,-0.008,7.456,-0.0023,66.502,0.0026,43.42,0.0127,3701.43,3510.36,1500.28,1668.92,21.55,4.64037122969838,0,0,1,0
"1156",7953.65,230580,-3e-04,17.075,-0.0329,7.473,0.0048,66.165,0.0049,43.97,0.0129,5625.66,4820.24,2168.3,2102.58,21.59,4.63177396943029,1,0,0,0
"1157",7950.05,211630,0,16.9475,0.0075,7.437,0.0027,66.137,2e-04,40.8,0.0377,6021.67,6101.77,1363.42,1663.51,21.59,4.63177396943029,1,0,0,0
"1158",7908.15,190260,0.0082,16.035,0.0569,7.417,-0.0024,66.66,-0.0037,38.75,-0.0144,6118.62,5140.64,1628.89,1942.11,21.68,4.61254612546125,0,0,0,1
"1159",7777.15,227220,0.0184,16.025,6e-04,7.435,0.0024,66.277,0.0032,41.63,-0.0097,4923.76,4279.49,2519.32,2249.43,21.56,4.63821892393321,0,1,0,0
"1160",7636.05,170650,0.0015,17.83,-0.0272,7.46,-3e-04,66.42,0.0014,36.52,0.0518,2600.13,3093.69,1727.29,1468.61,20.91,4.78240076518412,0,0,0,1
"1161",7736.3,210130,-0.0201,17.45,0.0218,7.462,0.0073,66.112,0.0048,35.5,0.0053,3262.01,4062.8,1737.74,1681.89,20.88,4.78927203065134,1,0,0,0
"1162",7733.15,160280,0.0059,17.2775,0.01,7.408,-0.0068,66.31,-0.0039,36.61,-0.0296,2948.11,2711.29,1311.55,1645.29,21.31,4.69263256687001,0,0,0,1
"1163",7718.05,189570,-0.0033,16.5825,0.0419,7.4335,-0.00585,66.355,0.0017,38.14,-0.0404,3725.52,3511.51,1159.75,1679.66,21.19,4.7192071731949,0,0,1,0
"1164",7727.65,391910,4e-04,16.8075,-0.0134,7.459,-0.0049,66.235,-0.0018,38.3,5e-04,11230.72,7174.1,3473.08,6363.65,20.89,4.78697941598851,0,1,0,0
"1165",7651.1,239840,0.0182,17.6375,-0.0471,7.496,-0.0024,66.295,0,38.52,0.001,5866.32,4423.85,1907.34,2304.24,20.88,4.78927203065134,0,1,0,0
"1166",7606.55,223490,-0.0024,17.485,0.0087,7.514,0.0021,66.61,-0.0035,39.32,-0.0282,4577.65,4064.2,1834.08,2390.77,20.5,4.8780487804878,0,0,1,0
"1167",7741,249900,-0.0131,16.345,0.0697,7.498,-0.0012,66.79,-0.0033,39.55,-0.0018,5346.52,3303.58,1408.82,3903.26,20.55,4.8661800486618,1,0,0,0
"1168",7717.45,205800,2e-04,16.43,-0.0052,7.507,4e-04,66.755,0.0026,41.19,-0.04,3923.97,2947.06,1596.53,2619.11,20.83,4.80076812289966,0,0,0,1
"1169",7695.55,215360,0.0014,16.3325,0.006,7.504,0,66.5,0.0038,41.59,0.0386,4945.28,3849.84,1167.84,2098.21,20.82,4.8030739673391,0,0,0,1
"1170",7619.2,202850,0.0131,16.3825,-0.0031,7.504,-0.0021,66.383,0.0017,39.06,0.0119,4791.88,3395.55,1497.69,2116.46,20.79,4.81000481000481,0,0,0,1
"1171",7534.65,244730,0.0122,16.84,-0.0272,7.52,0.0011,66.63,-0.0035,40.25,-0.0189,7132.64,5420.02,1570.77,1974.14,20.52,4.87329434697856,0,1,0,0
"1172",7557.4,247040,0.0018,17.115,-0.0161,7.512,-0.0078,66.91,-0.0082,38.59,0.0452,4997.97,4253.48,1945.25,2113.63,20.28,4.93096646942801,0,1,0,0
"1173",7457.05,201430,0.0051,17.5975,-0.0274,7.571,-0.0012,67.37,-0.003,36.74,0.0583,3675.19,3049.61,1031.87,1712.03,20.24,4.94071146245059,0,1,0,0
"1174",7535.85,199650,-0.0104,17.1025,0.0289,7.58,-0.0025,67.138,0.0035,37.37,-0.0226,3789.67,3843.68,1512.28,1814.59,20.14,4.96524329692155,1,0,0,0
"1175",7542.6,172070,0.0038,17.0975,3e-04,7.599,-0.0037,66.973,0.0032,38.17,-0.0343,5564.95,4529.32,1076.66,1882,20.35,4.91400491400491,0,0,0,1
"1176",7484.85,204810,0.0032,17.895,-0.0446,7.627,-0.001,67.303,-0.0057,37.99,0.0174,3499.01,3120.65,1163.15,1595.96,20.27,4.93339911198816,0,0,0,1
"1177",7545.35,231580,-0.0061,17.505,0.0223,7.635,-0.0025,67.128,0.0026,38.17,-0.0118,4727.42,3664.31,952.06,1550.09,20.2,4.95049504950495,0,0,1,0
"1178",7436.1,252710,0.0062,18.465,-0.052,7.654,0.0016,67.325,-0.0027,36.36,0.049,4868.19,4405.33,1170.71,1994.27,20.33,4.91883915395967,0,0,0,1
"1179",7486.4,264940,0,17.8825,0.0326,7.642,0.0012,66.989,0.0048,37.94,-0.0369,7088.18,6313.11,800.77,2142.28,20.2,4.95049504950495,0,0,1,0
"1180",7505.4,290440,0.0013,18.04,-0.0087,7.633,-0.0033,67.121,-0.0027,34.66,0.0391,4231.6,3560.03,1393.43,1926.53,20.24,4.94071146245059,0,0,0,1
"1181",7429.55,287250,0.0145,18.99,-0.05,7.658,0.0046,67.41,-0.0041,34.73,-0.0026,4363.82,3451.84,1845.35,2310.1,20.22,4.94559841740851,0,0,0,1
"1182",7321.7,348970,0.0203,18.6725,0.017,7.623,0.0025,67.599,-0.0053,33.89,0.0076,5877.6,4440.1,2024.92,2618.59,19.93,5.01756146512795,0,0,0,1
"1183",7038.25,283560,0.0337,20.1575,-0.0737,7.604,-0.0025,68.206,-0.0067,33.9,0.0193,7504.37,4591.78,2203.55,3038.14,19.53,5.12032770097286,0,0,0,1
"1184",7050.45,487970,-0.0061,21.865,-0.0781,7.623,-0.0201,68.737,-0.0077,32.72,0.0296,8321.34,10339.36,2856.36,1411.11,19.27,5.18941359626362,1,0,0,0
"1185",7039.3,213140,0.0085,22.745,-0.0387,7.779,-0.0104,68.779,-5e-04,33.04,-0.0088,2807.45,3502.82,2043.48,1259.34,19.01,5.26038926880589,0,0,0,1
"1186",7029.85,291930,-0.0069,22.955,-0.0091,7.861,0.0037,68.431,0.0049,32.19,0.0286,4959.8,6425.48,2569.2,1762.23,18.85,5.30503978779841,1,0,0,0
"1187",7075,205900,-0.0128,23.8375,-0.037,7.832,0.0013,68.561,-0.0019,31.28,0.0088,2953.79,3684.78,1484.16,878.28,18.98,5.26870389884088,1,0,0,0
"1188",7240.3,200400,-0.0173,21.02,0.134,7.822,0.0063,68.553,4e-04,33.34,0.0124,3356.14,3645.8,1385.32,1127.39,19.23,5.20020800832033,1,0,0,0
"1189",7208.85,159160,0.0033,20.915,0.005,7.773,0.0045,68.69,-2e-04,29.72,0.0621,2617.38,3274.31,1377.85,779.98,19.56,5.11247443762781,0,0,0,1
"1190",7170.55,198210,0.0026,21.485,-0.0265,7.7555,-0.00085,68.531,0,30.6,-0.0367,2772.85,2964.58,881.27,864.74,19.5,5.12820512820513,0,0,0,1
"1191",7177.4,254330,0.0117,21.8325,-0.0159,7.738,-0.0062,68.322,0.0031,31.35,0.0036,4096.46,3677.82,1663.25,951.13,19.44,5.1440329218107,0,0,0,1
"1192",7058.85,268020,0.0085,23.04,-0.0524,7.786,8e-04,68.482,-0.0021,29.14,0.0558,3029.01,3589.01,1511.72,1127.19,19.18,5.21376433785193,0,0,0,1
"1193",7201.25,261610,-0.016,22.375,0.0297,7.78,0.0034,68.14,0.005,29.08,-0.0511,2898.07,3862.26,1525.18,934.45,19.01,5.26038926880589,0,0,1,0
"1194",7057.35,365220,0.0261,24.6725,-0.0931,7.754,0.004,68.119,2e-04,29.08,0.0526,3661.07,4972.66,3223.71,1236.26,19.32,5.175983436853,0,1,0,0
"1195",7023.65,344210,7e-04,25.965,-0.0498,7.723,9e-04,68.471,-0.0052,27.3,0.1232,4689.99,5088.36,2916.73,2371.66,18.67,5.35618639528656,0,1,0,0
"1196",7203.6,301300,-0.0332,22.465,0.1558,7.716,-8e-04,67.862,0.009,27.34,-0.0452,2976.24,4088.9,2953.99,1731.87,18.65,5.36193029490617,1,0,0,0
"1197",7264.3,254480,-0.0113,21.7275,0.0339,7.722,-0.0021,67.91,-6e-04,28.36,-0.0175,3632.66,4383.99,2106.71,1909.79,19.27,5.18941359626362,1,0,0,0
"1198",7303.95,218730,-0.0121,20.2575,0.0726,7.738,0.0017,68.054,-0.002,30.17,-0.0589,1990,2670.7,1634.92,1809.06,19.46,5.13874614594039,1,0,0,0
"1199",7489.7,176760,-0.0136,18.115,0.1183,7.725,-0.0124,67.88,0.0033,30.97,-0.0388,1853.26,1937.82,1531.24,1251.75,19.69,5.07872016251905,0,0,1,0
"1200",7418.25,257520,0.0115,18.2075,-0.0051,7.822,-0.0017,67.546,0.0039,31.64,-0.0262,3051.02,3657.85,2518.01,1757.99,19.99,5.00250125062531,0,1,0,0
"1201",7411.45,229560,0.0057,18.5875,-0.0204,7.835,-0.0018,67.76,-0.0057,32.71,-0.0173,3121.98,3317.9,2040.07,1563.63,19.76,5.06072874493927,0,1,0,0
"1202",7392.45,197860,-0.0126,18.035,0.0306,7.849,0,67.977,-6e-04,29.75,0.0803,3160.51,3517.64,1455.23,1600.01,19.65,5.08905852417303,0,0,1,0
"1203",7566.65,237340,-0.0133,17.89,0.0081,7.849,0.0073,67.817,0.0021,31.37,-0.055,4102.58,4216.56,1346.11,1669.34,19.9,5.0251256281407,0,0,1,0
"1204",7589.5,206640,-0.001,17.24,0.0377,7.792,0.0017,67.878,-6e-04,33.83,-0.0595,4211.32,3957.44,1104.5,1640.2,20.22,4.94559841740851,0,0,1,0
"1205",7413.35,307930,0.0187,17.9,-0.0369,7.779,-0.0033,68.053,-0.0026,33.7,0.012,5632.66,5060.96,2121.61,1881.59,20.22,4.94559841740851,0,1,0,0
"1206",7426.5,283040,-0.0018,19.0575,-0.0607,7.805,0.0022,68.15,-0.0013,32.19,0.0285,5889.83,6851.65,2872.07,2477.85,19.85,5.03778337531486,1,0,0,0
"1207",7469.6,193390,2e-04,18.265,0.0434,7.788,-0.0022,67.766,0.006,30.55,0.027,4355,4721.93,1583.49,1083.5,20.05,4.98753117206983,0,0,0,1
"1208",7468.75,168200,0.0018,18.82,-0.0295,7.805,0.0039,67.579,0.003,32.05,-0.0575,3261.63,3352.78,1272.53,964.64,20.04,4.99001996007984,0,0,0,1
"1209",7355.7,236280,0.02,20.8125,-0.0957,7.775,0.0035,67.826,-0.0037,29.84,0.0901,3920.3,4690.13,2310.9,1395.3,20.01,4.99750124937531,0,0,0,1
"1210",7376.65,248110,-0.0044,20.965,-0.0073,7.748,-8e-04,67.955,-0.0023,28.35,0.1122,4042.16,5789.39,2544.12,1276.38,19.65,5.08905852417303,1,0,0,0
"1211",7357,232610,-0.0169,18.43,0.1375,7.754,-0.0033,67.734,0.0033,28.33,-0.0671,3854.92,5179.61,2882.52,1499.38,19.74,5.06585612968592,1,0,0,0
"1212",7381.8,194070,0.0114,20.225,-0.0888,7.78,-0.004,67.662,0.0011,29.2,-0.0521,2695.97,3553.67,2691.27,1304.44,20.08,4.9800796812749,0,0,0,1
"1213",7420.35,240800,-0.0117,19.415,0.0417,7.811,6e-04,67.791,-0.0017,29.76,0.0094,3140.59,4344.43,2667.92,1545.12,19.86,5.03524672708963,1,0,0,0
"1214",7561.65,203640,-0.0131,18.605,0.0435,7.806,0.0026,67.328,0.0068,31.18,-0.0571,3172.68,4296.47,2320.25,1631.41,20.12,4.97017892644135,0,0,1,0
"1215",7467.4,206990,-0.0034,18.3525,0.0138,7.786,0.0027,66.918,0.006,30.6,0.0236,3096.69,4318.66,3281.53,1755.31,20.38,4.90677134445535,1,0,0,0
"1216",7557.9,221910,0.0069,18.7125,-0.0192,7.765,8e-04,66.947,-4e-04,30.54,0.0013,4316.56,4392.46,2503.24,1884.45,20.45,4.88997555012225,0,1,0,0
"1217",7587.2,168980,-0.0071,18.69,0.0012,7.759,6e-04,66.766,0.0028,31.11,-0.0309,3090.47,3631.46,1860.65,1719.4,20.31,4.92368291482029,0,0,1,0
"1218",7527.45,194840,-0.0049,17.7975,0.0501,7.754,0.0017,66.874,-0.0013,32.94,-0.0528,3157.82,4477.06,1848.47,947.48,20.46,4.88758553274682,1,0,0,0
"1219",7611.65,162350,0.0044,18.96,-0.0613,7.741,6e-04,66.891,-7e-04,33.3,-0.0033,3802.86,5039.81,2200.62,1196.63,20.56,4.86381322957198,0,0,0,1
"1220",7673.35,194730,-0.0223,16.5525,0.1454,7.736,0,66.712,0.0029,34.09,-0.0206,3610.14,4661.88,2237.52,2046.66,20.47,4.88519785051295,1,0,0,0
