Day,Month,Year,Price,Open,High,Low,Nifty Vol,Chg,VIXPrice,VIXOpen,VIXHigh,VIXLow,VIXChg,GSECPrice,GSECOpen,GSECHigh,GSECLow,GSECChg,FXPrice,FXOpen,FXHigh,FXLow,FXChg,OilPrice,OilOpen,OilHigh,OilLow,OilVolume,OilChg,FII_BUY,FII_SELL,FII_NET,DII_BUY,DII_SELL,DII_NET,Nifty_PE
26,10,2017,10343.8,10291.8,10355.65,10271.85,443040,0.0047,11.6175,11.76,12.6475,11.2875,-0.0121,6.798,6.805,6.808,6.798,-0.0023,64.84,64.785,64.92,64.73,-0.0013,52.64,52.19,52.86,51.91,594.65,0.0088,10216.36,10591.99,-375.63,6751.09,7274.63,-523.54,26.73
25,10,2017,10295.35,10321.15,10340.55,10240.9,612620,0.0086,11.76,11.59,12.4925,11.19,0.0147,6.814,6.809,6.816,6.795,0.0047,64.925,65.145,65.2,64.885,-0.0025,52.18,52.56,52.57,51.89,681.74,-0.0055,13402.22,9819.72,3582.5,7808.67,7964.38,-155.71,26.63
24,10,2017,10207.7,10218.55,10237.75,10182.4,223910,0.0022,11.59,12.325,12.47,11.36,-0.0596,6.782,6.798,6.799,6.768,-0.0025,65.09,64.98,65.125,64.9,0.001,52.47,51.89,52.62,51.55,709.55,0.011,4033.61,5340.37,-1306.76,3666.45,3074.17,592.28,26.42
23,10,2017,10184.85,10176.65,10224.15,10124.5,224800,0.0038,12.325,12.395,12.9375,10.875,-0.0056,6.799,6.791,6.806,6.786,0.0055,65.023,65.075,65.115,64.98,-0.0003,51.9,52.07,52.3,51.68,583.56,0.0084,6646.46,6727.97,-81.51,3080.52,2772.68,307.84,26.37
19,10,2017,10146.55,10210.35,10211.95,10123.35,310900,-0.0063,12.395,11.54,12.8125,10.825,0.0741,6.7795,6.7775,6.7895,6.772,0.00255,64.995,65.033,65.08,64.995,-0.0009,51.29,52.05,52.17,51.07,127.41,-0.0144,15.36,59.1,-43.74,44.16,3.38,40.78,26.28
18,10,2017,10210.85,10209.4,10236.45,10175.75,262110,-0.0023,11.54,11.61,11.75,10.1325,-0.006,6.76,6.764,6.773,6.758,-0.0004,65.055,64.995,65.17,64.965,0.0004,52.04,51.94,52.33,51.69,152.62,0.0031,4936.95,6188.11,-1251.16,4054.52,3150.25,904.27,26.44
17,10,2017,10234.45,10227.65,10251.85,10212.6,201780,0.0004,11.61,11.31,11.7325,10.105,0.0265,6.763,6.745,6.77,6.742,0.0043,65.03,64.795,65.04,64.795,0.0051,51.88,51.93,52.25,51.21,471.61,0.0002,4373.7,4858.62,-484.92,3386.69,2577.66,809.03,26.52
16,10,2017,10230.85,10207.4,10242.95,10175.1,209330,0.0062,11.31,11.2625,11.5825,10.0325,0.0042,6.734,6.732,6.746,6.73,0,64.7,64.745,64.77,64.69,0,51.87,51.43,52.37,51.35,520.73,0.0082,5286.91,5316.83,-29.92,3215.99,2943.3,272.69,26.55
13,10,2017,10167.45,10123.7,10191.9,10120.1,237230,0.007,11.2625,11.0425,11.345,10.085,0.0199,6.734,6.723,6.749,6.72,-0.0028,64.7,64.955,64.965,64.7,-0.0055,51.45,50.73,51.72,50.7,667.5,0.0168,5348.89,7047.39,-1698.5,4722.6,3132.47,1590.13,26.41
12,10,2017,10096.4,10011.2,10104.45,9977.1,207110,0.0112,11.0425,11.73,11.73,10.46,-0.0586,6.753,6.734,6.756,6.729,0.0019,65.06,65.16,65.165,65.035,-0.0015,50.6,51,51.13,50.15,729.27,-0.0136,4095.62,4763.75,-668.13,3507.55,2635.01,872.54,26.22
11,10,2017,9984.8,10042.6,10067.25,9955.8,195590,-0.0032,11.73,11.1125,12.1825,10.1875,0.0556,6.74,6.76,6.76,6.73,-0.0001,65.16,65.26,65.325,65.13,-0.0014,51.3,50.94,51.42,50.61,651.95,0.0075,5489.27,5597.22,-107.95,3469.48,3235.68,233.8,25.94
10,10,2017,10016.95,10013.7,10034,10002.3,153250,0.0028,11.1125,11.3925,11.45,10.75,-0.0246,6.741,6.786,6.786,6.739,-0.0058,65.25,65.355,65.38,65.205,-0.0016,50.92,49.55,51.06,49.54,664.84,0.027,3518.19,4023.01,-504.82,3045.65,2643.5,402.15,26.02
9,10,2017,9988.75,9988.2,10015.75,9959.45,148400,0.0009,11.3925,11.1175,11.565,10.405,0.0247,6.78,6.76,6.785,6.752,0.0034,65.355,65.375,65.43,65.275,-0.0007,49.58,49.25,49.79,49.13,505.08,0.0059,2882.87,3357.98,-475.11,2585.48,2530.06,55.42,25.95
6,10,2017,9979.7,9908.15,9989.35,9906.6,201860,0.0092,11.1175,11.71,11.71,10.745,-0.0506,6.757,6.729,6.764,6.729,0.0042,65.4,65.2,65.405,65.2,0.0039,49.29,50.75,50.82,49.1,743.11,-0.0295,3601.52,4641.92,-1040.4,3978.12,2738.38,1239.74,25.92
5,10,2017,9888.7,9927,9945.95,9881.85,152360,-0.0026,11.71,11.8,11.895,10.585,-0.0076,6.729,6.729,6.729,6.729,0.0039,65.145,65.095,65.195,64.975,0.0018,50.79,49.88,51.22,49.85,654.39,0.0162,3201.46,3857.96,-656.5,2946,2426.97,519.03,25.69
4,10,2017,9914.9,9884.35,9938.3,9850.65,160990,0.0056,11.8,12.46,12.5775,11.575,-0.053,6.703,6.703,6.703,6.703,0.0083,65.03,65.345,65.385,64.95,-0.0069,49.98,50.16,50.67,49.76,598.84,-0.0087,3963.75,4595.89,-632.14,2814.19,2229.31,584.88,25.75
3,10,2017,9859.5,9893.3,9895.4,9831.05,167830,0.0072,12.46,12.485,12.8725,11.44,-0.002,6.648,6.648,6.648,6.648,-0.0023,65.485,65.595,65.637,65.465,0.0027,50.42,50.59,50.73,50.14,462.74,-0.0032,5770.2,6463.23,-693.03,3803.19,2250.78,1552.41,25.61
29,9,2017,9788.6,9814.3,9854,9775.35,202350,0.002,12.485,13.1725,13.1725,11.91,-0.0522,6.663,6.663,6.663,6.663,0.0033,65.31,65.352,65.465,65.235,-0.0024,51.67,51.58,51.77,51.25,551.98,0.0021,4905.51,6452.37,-1546.86,4959.5,2894.87,2064.63,25.43
28,9,2017,9768.95,9736.4,9789.2,9687.55,396880,0.0034,13.1725,13.8625,13.9725,12.8225,-0.0498,6.641,6.641,6.641,6.641,-0.0038,65.47,65.835,65.9,65.47,-0.0037,51.56,52.05,52.86,51.22,801.82,-0.0111,7171.4,12499.86,-5328.46,9521.63,4325.03,5196.6,25.44
27,9,2017,9735.75,9920.6,9921.05,9714.4,206310,-0.0138,13.8625,12.9275,14.165,11.77,0.0723,6.666,6.666,6.666,6.666,-0.0004,65.715,65.365,65.755,65.345,0.0039,52.14,52.09,52.34,51.63,637.04,0.005,5383.36,6239.64,-856.28,4231.83,2373.54,1858.29,25.36
26,9,2017,9871.5,9875.25,9891.35,9813,196790,-0.0001,12.9275,13.34,13.625,12.6325,-0.0309,6.669,6.669,6.669,6.669,0.0077,65.46,65.245,65.49,65.155,0.0051,51.88,52.12,52.43,51.43,709.52,-0.0065,3556.76,5472.3,-1915.54,4433.83,2896.73,1537.1,25.71
25,9,2017,9872.6,9960.1,9960.5,9816.05,228210,-0.0092,13.34,12.81,13.84,11.5075,0.0414,6.618,6.618,6.618,6.618,-0.0068,65.127,64.845,65.175,64.725,0.0051,52.22,50.68,52.28,50.39,701.24,0.0308,5502.66,6752.11,-1249.45,4502.22,3492.24,1009.98,25.71
22,9,2017,9964.4,10094.35,10095.05,9952.8,233620,-0.0156,12.81,11.6325,12.9925,11.005,0.1012,6.663,6.663,6.663,6.663,-0.0016,64.795,64.805,65.155,64.755,-0.0002,50.66,50.73,50.78,50.29,473.8,0.0022,4528.7,5770.43,-1241.73,4204.67,3683.5,521.17,25.95
21,9,2017,10121.9,10139.6,10158.9,10058.6,197710,-0.0019,11.6325,11.6325,12.1825,9.2575,0,6.674,6.674,6.674,6.674,0.0147,64.81,64.515,64.855,64.45,0.008,50.55,50.72,50.81,50.07,580.57,0.0028,4776.11,5981.06,-1204.95,3754.57,2338.02,1416.55,26.34
20,9,2017,10141.15,10160.95,10171.05,10134.2,205600,-0.0006,11.6325,11.465,11.8775,10.115,0.0146,6.577,6.577,6.577,6.577,-0.0021,64.293,64.245,64.435,64.245,-0.0001,50.41,49.84,50.65,49.75,35.49,0.0188,6115.16,7300.6,-1185.44,3088.33,2142.1,946.23,26.39
19,9,2017,10147.55,10175.6,10178.95,10129.95,193350,-0.0005,11.465,11.4425,11.6425,10.3975,0.002,6.591,6.591,6.591,6.591,-0.0029,64.3,64.19,64.35,64.13,0.0022,49.48,49.91,50.42,49.33,143.38,-0.0086,2984.38,4704,-1719.62,3602.27,3679.95,-77.68,26.40
18,9,2017,10153.1,10133.1,10171.7,10131.3,160850,0.0067,11.4425,11.6775,11.6775,10.835,-0.0201,6.61,6.61,6.61,6.61,0.0018,64.158,64.055,64.168,64.002,0.0007,49.91,49.85,50.33,49.19,189.61,0.0004,3383.14,3480.06,-96.92,3443.44,2667.83,775.61,26.42
15,9,2017,10085.4,10062.35,10115.15,10043.65,274800,-0.0001,11.6775,11.47,12.0175,10.0175,0.0181,6.598,6.598,6.598,6.598,0.0012,64.11,64.145,64.145,64.042,-0.0002,49.89,49.72,50.13,49.41,433.6,0,11764.47,11345.61,418.86,3049.33,2923.78,125.55,26.24
14,9,2017,10086.6,10107.4,10126.5,10070.35,232640,0.0007,11.47,11.755,11.8775,10.36,-0.0242,6.59,6.59,6.59,6.59,0.0006,64.123,64.168,64.172,64.062,0.0018,49.89,49.31,50.5,49.15,709.04,0.012,3693.01,5027.24,-1334.23,3604.18,2810.87,793.31,26.25
13,9,2017,10079.3,10099.25,10131.95,10063.15,221610,-0.0014,11.755,11.7575,11.865,10.68,-0.0002,6.586,6.586,6.586,6.586,0.0044,64.01,63.99,64.05,63.97,-0.0003,49.3,48.34,49.4,48.12,706.93,0.0222,3695.52,4522.29,-826.77,3379.36,2653.46,725.9,26.23
12,9,2017,10093.05,10056.85,10097.55,10028.05,188250,0.0087,11.7575,12.36,12.36,11.52,-0.0487,6.557,6.557,6.557,6.557,-0.0008,64.031,63.985,64.055,63.935,0.0015,48.23,48.12,48.44,47.73,676.04,0.0033,3992.62,5223.36,-1230.74,4012.24,2699.16,1313.08,26.26
11,9,2017,10006.05,9971.75,10028.65,9968.8,178410,0.0072,12.36,12.9625,12.9625,11.5475,-0.0465,6.562,6.562,6.562,6.562,0.0029,63.935,63.905,63.94,63.838,0.0024,48.07,47.58,48.27,47,774.47,0.0124,3993.31,4385.83,-392.52,3741.67,2864.3,877.37,26.11
8,9,2017,9934.8,9958.65,9963.6,9913.3,168700,0.0005,12.9625,13.0075,13.0975,11.7725,-0.0035,6.543,6.543,6.543,6.543,0.0043,63.785,63.87,63.96,63.78,-0.0036,47.48,49.09,49.26,47.27,843.76,-0.0328,3736.92,3993.34,-256.42,2859.43,2371.46,487.97,25.90
7,9,2017,9929.9,9945.85,9964.85,9917.2,194630,0.0014,13.0075,13.12,13.1275,11.175,-0.0086,6.515,6.515,6.515,6.515,0.0012,64.015,64.042,64.055,63.98,-0.0007,49.09,49.14,49.33,48.63,702.51,-0.0014,5168.73,5732.73,-564,3065.64,2820.32,245.32,25.89
6,9,2017,9916.2,9899.25,9931.55,9882.55,153770,-0.0036,13.12,12.8875,13.495,12.035,0.018,6.507,6.507,6.507,6.507,0.0015,64.06,64.105,64.262,64.06,-0.0007,49.16,48.59,49.42,48.52,788.96,0.0103,3017.58,4370.6,-1353.02,2502,2450.43,51.57,25.88
5,9,2017,9952.2,9933.25,9963.1,9901.05,143520,0.004,12.8875,13.165,13.4425,12.475,-0.0211,6.497,6.497,6.497,6.497,0.0002,64.105,64.105,64.162,64.08,0.001,48.66,47.28,48.98,47.15,1030,0.0264,2705.72,3084.88,-379.16,2497.88,2023.52,474.36,25.97
4,9,2017,9912.85,9984.15,9988.4,9861,153370,-0.0062,13.165,11.675,13.955,11.485,0.1276,6.496,6.496,6.496,6.496,0.002,64.04,63.945,64.178,63.935,0.0002,47.41,47.31,47.66,47.16,0,0.0019,2203.26,3077.17,-873.91,1883.01,1932.11,-49.1,25.83
1,9,2017,9974.4,9937.65,9983.45,9909.85,162730,0.0057,11.675,11.9525,12.1575,10.525,-0.0232,6.483,6.483,6.483,6.483,-0.0064,64.025,63.925,64.055,63.875,0.0014,47.29,47.08,47.35,46.56,742.81,0.0013,3152.87,3985.68,-832.81,2823.47,2091.75,731.72,25.99
31,8,2017,9917.9,9905.7,9925.1,9856.95,337780,0.0034,11.9525,12.8875,13.695,11.785,-0.0726,6.525,6.525,6.525,6.525,-0.0017,63.935,64.035,64.06,63.895,-0.0009,47.23,45.95,47.47,45.58,915.71,0.0276,8381.82,8304.24,77.58,4406.12,3896.41,509.71,25.62
30,8,2017,9884.4,9859.5,9909.45,9850.8,162700,0.009,12.8875,13.5425,14.13,11.745,-0.0484,6.536,6.536,6.536,6.536,0.0005,63.99,63.975,64.02,63.875,-0.0004,45.96,46.31,46.72,45.84,882.98,-0.0103,4169.51,4181.97,-12.46,2238.99,1948.21,290.78,25.54
29,8,2017,9796.05,9886.4,9887.35,9783.75,178670,-0.0118,13.5425,12.64,13.8525,12.28,0.0714,6.533,6.533,6.533,6.533,-0.0053,64.015,63.955,64.037,63.925,0.0017,46.44,46.86,46.96,45.76,895.64,-0.0028,4264.09,5723.73,-1459.64,2985.42,1594.09,1391.33,25.31
28,8,2017,9912.8,9907.15,9925.75,9882,164490,0.0057,12.64,12.5725,13.6775,11.365,0.0054,6.568,6.568,6.568,6.568,0.0046,63.905,63.89,63.93,63.855,-0.0016,46.57,47.89,48.2,46.15,921.29,-0.0272,5926.89,6051.63,-124.74,2546.38,2070.12,476.26,25.61
24,8,2017,9857.05,9881.2,9881.5,9848.85,190400,0.0005,12.5725,13.1825,13.195,11.9425,-0.0463,6.538,6.538,6.538,6.538,0.0005,64.045,64.04,64.09,64.005,0,47.43,48.36,48.43,47.06,831.36,-0.0202,4243.92,4940.85,-696.93,3686.43,2642.05,1044.38,25.47
23,8,2017,9852.5,9803.05,9857.9,9786.75,173820,0.0089,13.1825,14.105,14.105,12.2625,-0.0654,6.535,6.535,6.535,6.535,0,64.045,64.045,64.147,64.045,-0.0004,48.41,47.64,48.5,47.53,701.69,0.0162,3925.97,5083.49,-1157.52,3112.84,2183,929.84,25.45
22,8,2017,9765.55,9815.75,9828.45,9752.6,189270,0.0011,14.105,14.815,14.815,11.1625,-0.0479,6.535,6.535,6.535,6.535,0.0038,64.072,64.095,64.15,64.05,-0.0006,47.64,47.45,48.03,47.2,38.4,0.0057,3415.48,4244.17,-828.69,2842.75,2407.7,435.05,25.25
21,8,2017,9754.35,9864.25,9884.35,9740.1,211630,-0.0084,14.815,14.57,14.965,13.145,0.0168,6.51,6.51,6.51,6.51,0.0002,64.11,64.075,64.157,64.015,0.0002,47.37,48.72,48.75,47.03,129.19,-0.0235,4236.34,6219.73,-1983.39,2929.98,2455.26,474.72,24.99
18,8,2017,9837.4,9865.95,9865.95,9783.65,253930,-0.0067,14.57,14.34,14.89,11.1675,0.016,6.509,6.509,6.509,6.509,-0.0037,64.095,64.185,64.185,64.082,-0.0012,48.51,46.93,48.74,46.78,253.07,0.0302,4784.99,6967.11,-2182.12,3699.36,3114.77,584.59,25.10
16,8,2017,9897.3,9825.85,9903.95,9773.85,226270,0.0105,14.2375,14.3825,14.7,12.62,-0.0101,6.533,6.533,6.533,6.533,0.002,64.17,64.275,64.328,64.14,0.0008,46.78,47.72,47.99,46.67,815.54,-0.0162,5399.89,6489.99,-1090.1,3569.72,2232.81,1336.91,25.28
14,8,2017,9794.15,9755.75,9818.3,9752.1,201610,0.0086,14.3825,15.195,15.195,11.8575,-0.0535,6.52,6.52,6.52,6.52,0.0028,64.09,63.985,64.148,63.935,-0.0008,47.59,48.79,49.16,47.43,763.24,-0.0252,3230.73,4869.56,-1638.83,3652.65,2033.48,1619.17,25.02
11,8,2017,9710.8,9712.15,9771.65,9685.55,294730,-0.0111,15.195,13.8025,15.5425,11.67,0.1009,6.502,6.502,6.502,6.502,0.0012,64.14,64.23,64.27,64.1,0.0007,48.82,48.52,48.98,47.98,804.24,0.0047,4119.5,6063.36,-1943.86,5085.82,3068.98,2016.84,24.80
10,8,2017,9820.25,9872.85,9892.65,9776.2,242820,-0.0089,13.8025,13.4525,14.1675,12.23,0.026,6.494,6.494,6.494,6.494,0.0045,64.095,63.955,64.115,63.885,0.0037,48.59,49.68,50.22,48.35,1140,-0.0196,4384.52,5555.73,-1171.21,4085.04,3263.32,821.72,25.06
9,8,2017,9908.05,9961.15,9969.8,9893.05,174400,-0.0071,13.4525,12.77,13.6775,10.515,0.0534,6.465,6.465,6.465,6.465,0.0012,63.86,63.785,63.86,63.715,0.0026,49.56,49,49.72,48.9,858.25,0.0079,3238.44,4079.88,-841.44,2886.47,2333.3,553.17,25.31
8,8,2017,9978.55,10068.35,10083.8,9947,209640,-0.0078,12.77,11.895,13.045,10.485,0.0736,6.457,6.457,6.457,6.457,0,63.692,63.755,63.785,63.62,-0.0023,49.17,49.31,49.79,48.86,924.24,-0.0045,6245.66,4705.84,1539.82,3151.6,2353.05,798.55,25.50
7,8,2017,10057.4,10074.8,10088.1,10046.35,141570,-0.0009,11.895,11.39,12.0025,10.64,0.0443,6.457,6.457,6.457,6.457,0.0025,63.84,63.73,63.865,63.668,0.0026,49.39,49.59,49.73,48.54,831.37,-0.0038,3789.74,3988.95,-199.21,2572.38,2264.23,308.15,25.67
4,8,2017,10066.4,10008.6,10075.25,9988.35,184080,0.0053,11.39,11.6425,11.745,10.745,-0.0217,6.438,6.438,6.438,6.438,0.0014,63.675,63.721,63.786,63.624,-0.0005,49.58,48.95,49.64,48.5,745.66,0.0112,4266.47,5120.27,-853.8,3948.95,2931.85,1017.1,25.61
3,8,2017,10013.65,10081.15,10081.15,9998.25,198670,-0.0067,11.6425,11.9425,12.2325,11.2075,-0.0251,6.429,6.429,6.429,6.429,-0.0048,63.705,63.645,63.72,63.575,0.0011,49.03,49.59,49.96,48.78,837.76,-0.0113,5533.65,5509.58,24.07,3068.64,3457.98,-389.34,25.50
2,8,2017,10081.5,10136.3,10137.85,10054.2,166460,-0.0033,11.9425,11.9075,12.1725,10.9225,0.0029,6.46,6.46,6.46,6.46,0.0031,63.635,64.125,64.135,63.595,-0.0072,49.59,48.8,49.65,48.55,847.72,0.0087,4061.95,3588.23,473.72,2671.26,2904.21,-232.95,25.63
1,8,2017,10114.65,10101.05,10128.6,10065.75,190000,0.0037,11.9075,11.9,12.3925,11.5875,0.0006,6.44,6.44,6.44,6.44,-0.0039,64.095,64.105,64.145,64.045,-0.0016,49.16,50.21,50.43,48.37,1010,-0.0201,4515.64,5461.47,-945.83,4313.29,2922.64,1390.65,25.75
31,7,2017,10077.1,10034.7,10085.9,10016.95,245100,0.0063,11.9,11.1375,12.0325,11.1375,0.0685,6.465,6.465,6.465,6.465,0.0005,64.2,64.14,64.273,64.075,0.0013,50.17,49.85,50.41,49.18,781.54,0.0093,5485.32,6682.26,-1196.94,4864.71,3096.28,1768.43,25.69
28,7,2017,10014.5,9996.55,10026.05,9944.5,197490,-0.0006,11.1375,11.2175,12.015,10.9825,-0.0071,6.462,6.462,6.462,6.462,0.0034,64.115,64.195,64.245,64.11,-0.0002,49.71,49.17,49.81,48.86,771.23,0.0137,5141.27,5364.39,-223.12,3627.12,3202.45,424.67,25.56
27,7,2017,10020.55,10063.25,10114.85,10005.5,296780,0,11.2175,11.17,11.915,10.81,0.0043,6.44,6.44,6.44,6.44,-0.0009,64.125,64.195,64.218,64.075,-0.0036,49.04,48.7,49.24,48.25,880.76,0.0059,9719.93,7850.01,1869.92,5749.88,6409.91,-660.03,25.56
26,7,2017,10020.65,9983.65,10025.95,9965.95,203700,0.0056,11.17,10.9125,11.775,10.9075,0.0236,6.446,6.446,6.446,6.446,0.0023,64.355,64.472,64.487,64.355,-0.0005,48.75,48.51,48.87,47.86,887.86,0.018,5423.43,5484.03,-60.6,3544.97,2868.36,676.61,25.57
25,7,2017,9964.55,10010.55,10011.3,9949.1,191210,-0.0002,10.9125,11.3125,11.5125,10.235,-0.0354,6.431,6.431,6.431,6.431,0.0027,64.385,64.355,64.425,64.345,-0.0002,47.89,46.46,48.66,46.38,885.7,0.0334,5603.93,5333.16,270.77,3501.33,3710.83,-209.5,25.45
24,7,2017,9966.4,9936.8,9982.05,9919.6,179910,0.0052,11.3125,11.085,11.795,10.3575,0.0205,6.414,6.414,6.414,6.414,-0.0034,64.395,64.415,64.465,64.3,0.0002,46.34,45.62,46.53,45.4,707.91,0.0125,4789.38,5156.22,-366.84,3149.51,2480.64,668.87,25.45
21,7,2017,9915.25,9899.6,9924.7,9838,193290,0.0042,11.085,11.315,11.715,9.0075,-0.0203,6.436,6.436,6.436,6.436,-0.0026,64.385,64.385,64.39,64.305,0.0002,45.77,46.91,47.21,45.54,769.44,-0.0218,5313.04,5300.14,12.9,2719.65,2571.99,147.66,25.32
20,7,2017,9873.3,9920.2,9922.55,9863.45,166080,-0.0027,11.315,11.255,11.5675,10.37,0.0053,6.453,6.453,6.453,6.453,0.0006,64.375,64.345,64.46,64.325,0.0016,46.79,47.09,47.55,46.66,23.24,-0.007,4299.1,4144.19,154.91,3220.94,3220.86,0.08,25.22
19,7,2017,9899.6,9855.95,9905.05,9851.65,206380,0.0074,11.255,11.49,11.685,9.0775,-0.0205,6.449,6.449,6.449,6.449,-0.0009,64.27,64.37,64.37,64.26,-0.0007,47.12,46.25,47.26,46.14,140.68,0.0155,6569.88,5523.23,1046.65,3503,3515.48,-12.48,25.28
18,7,2017,9827.15,9832.7,9885.35,9792.05,303010,-0.009,11.49,11.4575,11.79,10.285,0.0028,6.455,6.455,6.455,6.455,-0.0002,64.316,64.37,64.415,64.316,-0.0005,46.4,45.99,46.92,45.81,208.42,0.0083,6676.25,6358.81,317.44,3017.29,3992.3,-975.01,25.10
17,7,2017,9915.95,9908.15,9928.2,9894.7,168600,0.003,11.4575,11.1725,11.5675,10.48,0.0255,6.456,6.456,6.456,6.456,-0.0011,64.345,64.365,64.407,64.345,-0.0012,46.02,46.68,46.88,45.89,560.63,-0.0112,4554.14,4225.53,328.61,2374.8,2821.94,-447.14,25.17
14,7,2017,9886.35,9913.3,9913.3,9845.45,164460,-0.0005,11.1725,11.2475,11.4775,10.065,-0.0067,6.463,6.463,6.463,6.463,0.0011,64.424,64.488,64.525,64.424,-0.0006,46.54,46.08,46.74,45.8,742.9,0.01,4265.62,3592.06,673.56,2472.46,2608.73,-136.27,25.42
13,7,2017,9891.7,9855.8,9897.25,9853.45,186870,0.0077,11.2475,11.0525,11.395,9.86,0.0176,6.456,6.456,6.456,6.456,-0.0005,64.46,64.398,64.475,64.398,-0.0002,46.08,45.44,46.28,44.99,748.97,0.013,5330.82,5389.97,-59.15,3269.46,2990.33,279.13,25.17
12,7,2017,9816.1,9807.3,9824.95,9787.7,150050,0.0031,11.0525,10.89,11.3,9.6725,0.0149,6.459,6.459,6.459,6.459,-0.0039,64.475,64.535,64.6,64.475,-0.0014,45.49,45.74,46.48,45.11,963.51,0.01,4562.89,4201.64,361.25,2603.71,2934.29,-330.58,24.98
11,7,2017,9786.05,9797.45,9830.05,9778.85,185320,0.0015,10.89,10.9125,11.0775,9.8975,-0.0021,6.484,6.484,6.484,6.484,0.0025,64.565,64.465,64.605,64.46,0.0014,45.04,44.58,45.81,43.83,1010,0.0144,5716.84,5534.79,182.05,3394.66,3058.91,335.75,24.91
10,7,2017,9771.05,9719.3,9782.15,9646.45,387500,0.0109,10.9125,10.8675,11.0925,9.57,0.0041,6.468,6.468,6.468,6.468,-0.0093,64.475,64.585,64.597,64.475,-0.0023,44.4,44.35,44.84,43.65,848.57,0.0038,2286.09,2183.82,102.27,2416.15,1521.58,894.57,24.87
7,7,2017,9665.8,9670.35,9684.25,9642.65,146230,-0.0009,10.8675,10.9825,11.125,9.615,-0.0105,6.529,6.529,6.529,6.529,-0.0011,64.625,64.775,64.775,64.54,-0.0015,44.23,45.35,45.42,43.78,975.91,-0.0283,3685.53,4207.61,-522.08,3084.09,2364.01,720.08,24.60
6,7,2017,9674.55,9653.6,9700.7,9639.95,152000,0.0038,10.9825,11.1525,11.175,10.2875,-0.0152,6.536,6.536,6.536,6.536,-0.0021,64.725,64.755,64.808,64.705,-0.0012,45.52,45.65,46.53,45.18,969.68,0.0086,4316.86,4332.15,-15.29,2887.4,2571.45,315.95,24.62
5,7,2017,9637.6,9619.75,9643.65,9607.35,134850,0.0025,11.1525,11.275,11.42,10.45,-0.0109,6.55,6.55,6.55,6.55,0.0003,64.8,64.705,64.865,64.675,0.0002,45.13,47.04,47.32,44.51,1170,-0.0424,3509.33,3281.76,227.57,2563.41,2488.05,75.36,24.53
4,7,2017,9613.3,9645.9,9650.65,9595.5,149310,-0.0002,11.275,11.2,11.645,10.42,0.0067,6.548,6.548,6.548,6.548,-0.0006,64.79,64.805,64.897,64.705,-0.0008,47.13,47.06,47.31,46.74,0,0.0013,3749.62,4583.98,-834.36,2778.21,2482.33,295.88,24.47
3,7,2017,9615,9587.95,9624,9543.55,188690,0.0099,11.2,11.7325,11.75,10.455,-0.0454,6.552,6.552,6.552,6.552,0.0063,64.845,64.655,64.91,64.635,0.0035,47.07,46.28,47.1,45.92,517.62,0.0224,3498.42,4303.09,-804.67,3169.01,2214.67,954.34,24.47
30,6,2017,9520.9,9478.5,9535.8,9448.75,185200,0.0018,11.7325,11.3825,12.1025,11.0775,0.0307,6.511,6.511,6.511,6.511,0.0006,64.62,64.73,64.84,64.575,-0.0006,46.04,44.89,46.35,44.88,677.41,0.0247,4385.21,4545.69,-160.48,3250.32,2054.61,1195.71,24.23
29,6,2017,9504.1,9522.95,9575.8,9493.8,267280,0.0014,11.3825,11.99,11.99,10.595,-0.0507,6.507,6.507,6.507,6.507,0.0015,64.66,64.455,64.69,64.442,0.0021,44.93,44.89,45.45,44.65,768.95,0.0042,6833.65,7974.42,-1140.77,4728.68,4128.45,600.23,24.19
28,6,2017,9491.25,9520.2,9522.5,9474.35,177650,-0.0021,11.99,12.5075,12.755,11.0925,-0.0414,6.497,6.497,6.497,6.497,0.0053,64.525,64.575,64.66,64.51,0.0008,44.74,43.7,44.9,43.67,753.38,0.0113,5176.44,5645.53,-469.09,2849.83,2680.86,168.97,24.15
23,6,2017,9574.95,9643.25,9647.65,9565.3,180580,-0.0057,11.5575,11.2075,11.78,8.755,0.0312,6.459,6.459,6.459,6.459,0.0009,64.505,64.585,64.618,64.445,-0.0015,43.01,42.8,43.2,42.53,690.91,0.0063,4875.82,4605.87,269.95,2537.14,2582.92,-45.78,24.37
22,6,2017,9630,9642.65,9698.85,9617.75,204890,-0.0004,11.2075,10.915,11.42,10.07,0.0268,6.453,6.453,6.453,6.453,0.0036,64.605,64.545,64.63,64.455,0.0012,42.74,42.55,43.32,42.26,668.83,0.0049,6372.36,6179.68,192.68,3449.68,2994.47,455.21,24.49
21,6,2017,9633.6,9648.1,9650.45,9608.6,148490,-0.0021,10.915,10.6575,11.055,9.775,0.0242,6.43,6.43,6.43,6.43,-0.0023,64.53,64.635,64.68,64.49,-0.0002,42.53,43.38,44.2,42.05,1070,-0.0162,4834.65,4987.47,-152.82,6553.95,6595.34,-41.39,24.31
20,6,2017,9653.5,9670.5,9676.5,9643.75,164440,-0.0004,10.6575,10.6275,10.8725,9.82,0.0028,6.445,6.445,6.445,6.445,-0.0031,64.54,64.485,64.54,64.412,0.0007,43.23,44.11,44.4,42.75,29.57,-0.0219,4296.89,4609.73,-312.84,2580.21,2103.08,477.13,24.36
