Chg,VIXPrice,VIXOpen,VIXHigh,VIXLow,VIXChg,GSECPrice,GSECOpen,GSECHigh,GSECLow,GSECChg,FXPrice,FXOpen,FXHigh,FXLow,FXChg,OilPrice,OilOpen,OilHigh,OilLow,OilChg,FII_BUY,FII_SELL,DII_BUY,DII_SELL,Nifty_PE
0.0076,13.4675,13.9975,14.4275,12.33,-0.0379,8.845,8.845,8.845,8.845,0.0032,61.085,61.125,61.225,61.075,-0.0015,97.37,97.84,97.94,96.81,-0.0072,3088.93,2718.1,1221.99,1261.77,20.26
-0.0106,13.9975,14.6175,14.7625,13.4825,-0.0424,8.817,8.817,8.817,8.817,-0.0043,61.175,61.085,61.265,61.025,5.00E-04,98.08,97.54,98.58,97.37,0.0044,2795.42,2958.34,1159.48,925.07,20
-0.003,14.6175,14.1375,15.18,13.025,0.034,8.852,8.852,8.852,8.852,0,61.145,61.245,61.745,61.135,-0.0016,97.65,97.64,98.45,97.15,0.0032,2754.39,3258.13,1560.6,1104.58,19.93
-0.0096,14.1375,14.2975,14.455,13.02,-0.0112,8.852,8.852,8.852,8.852,-0.0015,61.245,61.405,61.555,61.215,-0.0041,97.34,96.89,97.72,96.55,0.0043,2714.74,2787.81,1290.1,1061.11,20.14
0.0082,14.2975,13.9475,14.565,12.9175,0.0251,8.865,8.865,8.865,8.865,0.0035,61.5,61.035,61.525,61.025,0.0107,96.92,97.62,98.13,96.69,-0.0047,4052.29,3768.42,1148.74,1116.15,20.2
0.0107,13.9475,14.815,14.815,13.6675,-0.0586,8.834,8.834,8.834,8.834,0.0118,60.85,60.885,61.005,60.695,-0.0016,97.38,98.41,98.67,97,-0.0093,3029.3,2976.45,1306.52,1244.3,20.43
-0.0154,14.815,15.22,15.4725,14.3075,-0.0266,8.731,8.731,8.731,8.731,-0.0027,60.945,61.205,61.205,60.875,-0.0044,98.29,97.67,98.67,97.43,0.0042,4196.86,3824.3,1384.14,1634.94,20.26
-0.009,15.22,13.8225,15.38,13.7125,0.1011,8.755,8.755,8.755,8.755,0.0042,61.215,60.755,61.225,60.7,0.0109,97.88,97.7,98.1,97.09,-0.003,4694.49,5767.45,2441.26,1366.56,20.05
0.0055,13.8225,13.8875,14.0675,13.125,-0.0047,8.718,8.718,8.718,8.718,-0.0011,60.555,60.245,60.565,60.205,0.0082,98.17,99.47,99.85,97.6,-0.0209,7142.2,8797.06,3287.18,1866.82,20.56
-0.0054,13.8875,14.3225,14.76,13.6925,-0.0304,8.728,8.728,8.728,8.728,0.0024,60.065,60.245,60.245,60.052,-0.0011,100.27,101.03,101.67,99.42,-0.0069,6133.66,6515.32,2453.02,1937.37,20.78
-0.0051,14.3225,14.22,15.1,14.105,0.0072,8.707,8.707,8.707,8.707,0.0042,60.09,60.055,60.17,60.055,5.00E-04,101.67,101.87,102.1,100.9,-0.0041,2919.4,2844.36,1388.94,1333.03,20.66
0.0045,14.22,14.72,14.9975,12.7775,-0.034,8.671,8.671,8.671,8.671,0.0027,60.06,60.055,60.195,60.01,-0.0011,102.09,102.04,102.53,101,2.00E-04,3749.73,3624.22,1665.38,1875.4,20.79
0.0036,14.72,14.69,15.1475,12.4375,0.002,8.648,8.648,8.648,8.648,-0.0014,60.125,59.965,60.165,59.935,0.0017,102.07,103.2,103.31,101.88,-0.0102,3269.44,2987,1224.83,1515.18,20.92
0.0109,14.69,14.64,15.095,12.465,0.0034,8.66,8.66,8.66,8.66,-0.0035,60.02,60.145,60.21,59.96,-0.0014,103.12,101.96,103.34,101.79,-0.0124,3652.41,3000.01,1348.27,1640.36,20.82
0.0026,14.64,14.8975,14.8975,12.2475,-0.0173,8.69,8.69,8.69,8.69,-2.00E-04,60.105,60.265,60.305,60.1,-0.0023,104.42,104.58,105.25,103.89,-0.0016,3509.38,3097.35,1482.39,1423.16,20.78
0.0031,14.8975,15.095,15.505,13.625,-0.0131,8.692,8.692,8.692,8.692,-0.009,60.245,60.285,60.34,60.165,-7.00E-04,104.59,102.97,104.99,102.65,0.0142,2674.38,2513.21,992.28,1173.44,20.58
0.0021,15.095,14.965,15.5275,12.9775,0.0087,8.769,8.769,8.769,8.769,0.0038,60.285,60.385,60.455,60.245,0.0017,103.13,103.72,103.94,102.58,-6.00E-04,3291.31,2716.84,1074.52,1357.69,20.6
0.013,14.965,14.73,15.18,11.9425,0.016,8.736,8.736,8.736,8.736,0.0014,60.185,60.025,60.2,60.025,0.001,103.19,101.49,103.9,101.27,0.0197,4488.64,2576.22,1454.82,2770.84,20.62
0.0097,14.73,14.7675,15.0825,13.815,-0.0025,8.724,8.724,8.724,8.724,-0.0013,60.125,60.235,60.275,60.09,0,101.2,100.21,101.6,100.07,0.0124,4501.16,3879.48,1600.18,1648.66,20.57
-7.00E-04,14.7675,15.5625,15.5625,13.8425,-0.0511,8.735,8.735,8.735,8.735,-0.0052,60.125,60.045,60.25,60.005,0,99.96,100.93,101.06,99.01,-0.0094,3026.38,3029.78,1464.59,992.81,20.31
-0.0143,15.5625,15.7225,16.7075,14.9825,-0.0102,8.781,8.781,8.781,8.781,0.0011,60.125,59.97,60.215,59.915,5.00E-04,100.91,100.46,101.2,100.22,8.00E-04,3026.32,3584.57,1352.17,1020.65,20.12
-0.0023,15.7225,15.965,16.0225,14.845,-0.0152,8.767,8.767,8.767,8.767,2.00E-04,60.095,60.115,60.315,59.925,-0.0017,100.83,102.86,102.92,100.44,-0.0204,3651.27,4374.75,1926.26,1971.19,20.12
-0.005,15.965,18.1875,18.1875,15.41,-0.1222,8.765,8.765,8.765,8.765,0.0044,60.195,59.685,60.225,59.575,0.0072,102.93,101.95,103,101.55,0.0063,5059.03,4897.48,2089.03,2084.14,20.48
-0.0211,18.1875,19.18,19.305,18.01,-0.0517,8.727,8.727,8.727,8.727,0,59.765,59.755,59.95,59.685,2.00E-04,102.29,103.45,103.6,101.85,-0.0107,4422.85,3777.66,1620.48,1885.67,20.54
0.0046,19.18,19.4075,19.9475,18.155,-0.0117,8.727,8.727,8.727,8.727,0.0036,59.755,59.955,60.005,59.665,-0.0033,103.4,103.39,104.2,103.01,-0.0013,5138.38,4715.66,1450.28,1849.84,20.64
0.0048,19.4075,18.155,19.575,17.5525,0.069,8.696,8.696,8.696,8.696,0.0038,59.955,59.815,60.06,59.735,0.0039,103.53,104.06,104.09,103.19,-0.0022,5720.05,5521.48,1935.4,2020.62,21.08
-0.0013,18.155,17.805,18.685,17.06,0.0197,8.663,8.663,8.663,8.663,7.00E-04,59.725,59.745,59.83,59.645,-3.00E-04,103.76,104.11,104.13,103.64,-0.0029,3626.61,2683.42,989.16,1842.26,20.99
0.0118,17.805,17.57,18.2625,17.2325,0.0134,8.657,8.657,8.657,8.657,0,59.74,59.675,59.85,59.53,8.00E-04,104.06,104.27,104.29,103.67,-0.004,4409.29,3458.47,1209.54,1833.75,20.93
0.0031,17.57,17.6625,17.79,17.09,-0.0052,8.657,8.657,8.657,8.657,-0.0092,59.692,60.035,60.095,59.59,-0.0061,104.48,105.21,105.53,104.1,-0.0082,4805.76,3515.08,1471.88,1879.59,20.96
0.0137,17.6625,17.8725,18.15,17.24,-0.0117,8.737,8.737,8.737,8.737,-8.00E-04,60.06,60.085,60.2,60.06,0,105.34,105.44,106.09,104.6,-3.00E-04,3790.73,2934.38,1245.28,2019.94,20.71
0.0021,17.8725,17.6275,18.4525,17.5925,0.0139,8.744,8.744,8.744,8.744,-3.00E-04,60.06,60.045,60.28,60.005,2.00E-04,105.37,105.69,105.76,104.66,-0.0035,5228.56,3940.4,1644.57,1825.8,20.65
-0.01,17.6275,17.7025,18.37,17.375,-0.0042,8.747,8.747,8.747,8.747,0.0018,60.045,60.21,60.21,60.045,-0.0027,105.74,105.64,106.19,105.33,-9.00E-04,3780.97,3598.42,1422.69,1595.09,20.37
-0.0014,17.7025,18.3125,18.4975,17.1025,-0.0333,8.731,8.731,8.731,8.731,0.0033,60.21,60.035,60.26,60.035,0.0021,105.84,106.71,106.81,105.03,-0.0062,4465.65,5067.54,2034.67,1863.75,20.33
0.0116,18.3125,19.1875,20.1175,18.105,-0.0456,8.702,8.702,8.702,8.702,-0.0017,60.085,60.255,60.4,60.085,-0.0012,106.5,106.14,107.5,105.47,0.0044,3739.2,3044.57,1410.34,1843.97,20.53
-0.0024,19.1875,18.9625,20.605,18.68,0.0119,8.717,8.717,8.717,8.717,-0.0064,60.16,60.09,60.175,60.08,0,106.03,106.02,106.46,105.25,-0.0013,3817.74,3533.13,1550.52,1766.69,20.56
-0.0039,18.9625,18.8475,19.535,17.815,0.0061,8.773,8.773,8.773,8.773,0.0056,60.16,60.065,60.305,60.015,-2.00E-04,106.17,107.42,107.45,105.91,-0.0102,2764.53,2979.02,1655.84,1538.41,20.33
-0.0023,18.8475,18.7425,19.245,15.5925,0.0056,8.724,8.724,8.724,8.724,0.0041,60.175,60.235,60.345,60.135,0.0013,107.26,106.6,107.73,106.33,0.0078,4132.41,4353.06,1099.21,1025.36,20.38
-0.0096,18.7425,18.58,19.375,16.9575,0.0087,8.688,8.688,8.688,8.688,0.002,60.095,60.225,60.225,59.855,-0.0034,106.43,106.11,106.7,105.32,0.0043,3982.66,4403.17,1213.19,1331,20.52
0.013,18.58,17.695,19.135,14.55,0.05,8.671,8.671,8.671,8.671,0.0085,60.3,60.215,60.545,60.065,-5.00E-04,105.97,106.6,106.97,105.8,-0.0037,4438.7,4072.52,1649.51,1331.36,20.56
-0.0011,17.695,17.9825,18.4775,16.605,-0.016,8.598,8.598,8.598,8.598,-0.0059,60.33,60.115,60.525,60.035,0.0024,106.36,106.59,107.18,106.01,-0.0051,4641.02,4593,1435.15,1671.94,20.76
-0.0141,17.9825,17.7625,18.535,15.255,0.0124,8.649,8.649,8.649,8.649,0.0063,60.185,59.715,60.24,59.715,0.008,106.9,106.88,107.54,106.57,-1.00E-04,3715.13,3909.23,1187.21,1635.51,20.53
0.003,17.7625,16.9025,17.9625,14.5175,0.0509,8.595,8.595,8.595,8.595,0.0056,59.71,59.31,59.81,59.3,0.007,106.91,106.84,107.68,106.37,0.0036,5305.7,4205.78,1545.83,1187.12,20.55
-0.0039,16.9025,17.06,17.4825,15.69,-0.0092,8.547,8.547,8.547,8.547,0.0014,59.295,59.235,59.375,59.1,-8.00E-04,106.53,104.47,106.95,104.35,0.0204,4192.31,3539.96,1146.5,1888.71,20.84
2.00E-04,17.06,16.6625,17.5,14.0025,0.0239,8.535,8.535,8.535,8.535,-0.003,59.34,59.33,59.37,59.23,0.0021,104.4,104.3,104.81,104.17,5.00E-04,4839.57,5152.97,1310.96,1718.72,20.78
0.0094,16.6625,17.095,18.125,14.385,-0.0253,8.561,8.561,8.561,8.561,0.0015,59.215,59.135,59.35,59.135,2.00E-04,104.35,104.46,105.06,103.98,-6.00E-04,5397.8,4715.54,1312.36,2527.83,20.86
0.0146,17.095,15.9825,17.4225,14.6325,0.0696,8.548,8.548,8.548,8.548,0.0042,59.205,59.105,59.21,58.975,5.00E-04,104.41,102.78,104.57,102.62,0.017,5617.07,5080.39,1837.36,2327.39,20.85
0.0097,15.9825,15.4475,16.455,13.7425,0.0346,8.512,8.512,8.512,8.512,-0.0016,59.175,59.165,59.315,59.105,-0.0014,102.66,102.44,103.07,102.3,0.0018,7957.08,6674.04,2036.19,2351.34,20.75
0.0072,15.4475,15.565,16.0425,14.125,-0.0075,8.526,8.526,8.526,8.526,-0.0071,59.26,59.28,59.37,59.195,-3.00E-04,102.48,102.37,102.69,101.6,-0.0016,7408.08,6039.11,1807.48,2233.27,20.6
0.0183,15.795,16.4975,16.895,15.1625,-0.0426,8.598,8.598,8.598,8.598,-0.0072,59.34,59.08,59.432,59.08,0.0031,102.66,102.44,102.86,102.23,0.0019,5615.85,5040.76,1486.77,1386.96,20.46
-0.0128,16.4975,16.335,17.1025,15.7125,0.0099,8.66,8.66,8.66,8.66,0.0017,59.155,59.105,59.275,59.065,-7.00E-04,102.47,102.92,103.35,102.1,-0.0023,3418.27,3183.78,1478.47,1627.28,20.27
0.0016,16.69,17.5575,17.775,16.17,-0.0494,8.671,8.671,8.671,8.671,-0.0037,58.92,58.935,59.085,58.795,-4.00E-04,103.58,103.06,103.94,102.61,0.0084,6821.81,7344.71,2386.37,2191.17,19.79
-0.0056,17.5575,19.1,19.5575,17.3375,-0.0808,8.703,8.703,8.703,8.703,0.0035,58.945,58.955,59.22,58.815,-0.0017,102.72,104.14,104.39,102.64,-0.0134,5553.09,5839.63,1525.53,1558.93,20.22
-0.0011,19.1,19.84,21.415,17.775,-0.0373,8.673,8.673,8.673,8.673,-2.00E-04,59.045,58.715,59.097,58.655,0.0056,104.11,104.34,104.5,103.57,-0.0016,5062.53,5265.14,1449.11,1544.74,20.21
0.0125,19.84,17.705,20.5975,14.59,0.1206,8.675,8.675,8.675,8.675,0.0044,58.715,58.445,58.925,58.41,0.0032,104.28,104.2,104.38,103.93,-7.00E-04,5744.28,5828.41,2498.83,2707.22,20.32
0.0032,17.705,17.835,18.1025,13.9675,-0.0073,8.637,8.637,8.637,8.637,-0.0085,58.525,58.465,58.555,58.33,0.0041,104.35,103.71,104.5,103.64,0.0059,6726.68,6309.88,1864.56,2000.06,20.39
-0.0031,17.835,17.91,18.6825,14.7575,-0.0042,8.711,8.711,8.711,8.711,-0.0065,58.285,58.615,58.7,58.265,-0.007,103.74,103.85,104.22,103.55,-0.0032,6656.03,6951.02,2086.27,1883.2,20.14
0.0016,17.91,19.2325,19.2325,14.5575,-0.0688,8.768,8.768,8.768,8.768,-0.0098,58.695,58.705,58.875,58.635,0.0018,104.07,102.96,104.29,102.78,0.0159,5630.6,5896.82,1575.7,2014.73,20.07
0.0084,19.2325,20.63,21.13,16.17,-0.0677,8.855,8.855,8.855,8.855,-9.00E-04,58.59,58.595,58.825,58.525,0.0037,102.44,102.6,102.86,102.1,-0.0017,7008.21,7112.74,1560.27,2217.1,20.21
0.0112,20.63,24.2925,24.2925,19.62,-0.1508,8.863,8.863,8.863,8.863,0.0033,58.375,58.565,58.615,58.375,-0.0036,102.61,102.13,103.09,101.97,0.0058,8446.21,7096.17,3299.12,3647.6,20.15
0.002,24.2925,36.765,36.765,21.7375,-0.3392,8.834,8.834,8.834,8.834,0.006,58.585,59.365,59.365,58.585,-0.0148,102.02,101.56,102.23,101.39,0.0051,11962.31,8327.49,3329.16,3678.48,19.93
0,36.765,32.42,37.48,31.1375,0.134,8.781,8.781,8.781,8.781,-3.00E-04,59.465,59.415,59.615,59.1,-3.00E-04,101.5,102.03,102.26,101.27,-0.0085,4821.3,3886.36,1705.37,2090.77,19.71
0.0135,32.42,32.0475,32.995,28.61,0.0116,8.7825,8.7825,8.7825,8.7825,0.0031,59.485,59.405,59.515,59.39,3.00E-04,102.37,101.91,102.65,101.83,0.0066,5378.75,3858.67,1294.01,1704.02,19.67
0.0227,32.0475,37.105,37.105,28.245,-0.1363,8.784,8.784,8.784,8.784,0.0065,59.465,59.965,59.965,59.46,-0.0098,101.7,100.63,102.05,100.36,0.011,6199.33,4173.1,1638.14,2287.56,19.67
0.0299,37.105,37.705,39.3,33.815,-0.0159,8.727,8.727,8.727,8.727,-0.0022,60.055,59.905,60.115,59.513,0.0015,100.59,100.12,100.93,99.93,0.006,4606,3388.05,1939.85,1847.29,19.47
0.0011,37.705,34.3,38.9575,32.6775,0.0993,8.746,8.746,8.746,8.746,-0.0014,59.965,60.065,60.1,59.87,0.0011,99.99,100.27,101.18,99.71,-0.0027,4671.34,3402.56,1670.16,1745.46,19.1
-0.0093,34.3,33.6125,35.01,29.61,0.0205,8.758,8.758,8.758,8.758,-0.005,59.9,59.965,60.1,59.88,-0.0021,100.26,100.82,100.93,99.87,-0.0051,3546.43,3183.19,1371.27,1491.17,18.52
0.0024,33.6125,33.2675,34.455,30.3125,0.0104,8.802,8.802,8.802,8.802,0.0027,60.025,60.055,60.155,59.965,7.00E-04,100.77,99.83,100.99,99.78,0.0128,4257.46,4138.35,1250.19,1509.07,18.56
7.00E-04,33.2675,34.1875,34.3025,31.365,-0.0269,8.778,8.778,8.778,8.778,0.0049,59.985,60.075,60.245,59.975,-0.0042,99.5,99.38,100.42,99.32,2.00E-04,1702.11,1656.18,1352.01,1407.74,18.74
-2.00E-04,34.1875,33.055,35.305,30.9875,0.0343,8.735,8.735,8.735,8.735,-0.0083,60.24,60.09,60.25,60.008,9.00E-04,99.48,99.96,100.44,98.91,-0.0028,2237,1957.14,1065.17,1065.17,18.69
-0.0028,33.055,30.5925,33.4225,29.1825,0.0805,8.808,8.808,8.808,8.808,-0.0023,60.185,60.235,60.285,60.105,-0.0014,99.76,99.17,100.14,99.17,0.0034,2777.61,2390.66,772.4,1178.05,18.72
-0.0068,30.5925,31.05,31.4625,30.025,-0.0147,8.828,8.828,8.828,8.828,0,60.345,60.355,60.415,60.225,-0.0013,99.74,100.76,100.76,99.35,-0.0152,4444.92,3990.44,1329.06,1322.6,18.79
-0.0032,31.05,31.385,32.435,30.4925,-0.0107,8.828,8.828,8.828,8.828,-0.0028,60.425,60.615,60.635,60.315,-0.0037,101.28,100.89,102.2,100.71,0.0044,2736.04,2448.06,853.04,1403.93,18.88
-0.0085,31.385,30.68,31.925,30.5025,0.023,8.853,8.853,8.853,8.853,-0.0034,60.65,60.605,60.74,60.433,1.00E-04,100.84,100.49,101.52,100.33,0.0024,3541.13,3464.11,931.52,1302.05,18.98
0.0037,30.68,31.1325,32.98,30.115,-0.0145,8.883,8.883,8.883,8.883,0.0036,60.645,61.055,61.15,60.543,-0.0076,100.6,101.93,102.05,100.48,-0.0131,4618.36,4323.35,1055.59,1472.89,19.04
-3.00E-04,31.1325,33.355,34.25,28.07,-0.0666,8.851,8.851,8.851,8.851,-3.00E-04,61.095,60.885,61.195,60.865,0.0054,101.44,101.86,102.08,101.2,-0.0068,5607.62,4840.01,1732.51,2266.39,19.2
0.0056,33.355,34.385,37.23,32.94,-0.03,8.854,8.854,8.854,8.854,-9.00E-04,60.765,60.675,60.885,60.635,0.0028,102.13,104.36,104.36,101.69,-0.0215,2520.78,2357.85,1074.26,1372.72,19.13
0.0156,34.385,30.8525,38.0425,30.8525,0.1145,8.862,8.862,8.862,8.862,0.0014,60.595,60.265,60.615,60.265,0.005,104.37,104.54,104.77,103.85,7.00E-04,2258.18,2045.33,1419.49,1637.15,19.14
-0.0086,30.8525,31.16,31.33,21.645,-0.0099,8.85,8.85,8.85,8.85,-0.0127,60.295,60.295,60.505,60.27,-0.0013,104.3,103.84,104.78,103.54,0.0052,3360.34,2926.94,1531.02,1653.77,19.04
-0.0064,31.16,31.875,32.0775,21.675,-0.0224,8.964,8.964,8.964,8.964,0.0012,60.375,60.305,60.425,60.185,0.0023,103.76,103.76,104.99,103.12,1.00E-04,2998.97,3043.66,1058.34,1406.04,18.79
-0.003,31.875,29.185,32.62,22.8725,0.0922,8.953,8.953,8.953,8.953,0.0013,60.235,60.355,60.355,60.205,-3.00E-04,103.75,103.6,104.05,102.91,-0.0029,3695.95,3717.58,1150.09,1428.36,18.95
0,29.185,28.7175,29.48,20.825,0.0163,8.941,8.941,8.941,8.941,-0.0068,60.18,60.325,60.345,60.14,0.0017,103.74,103.34,104.44,103.01,0.0033,3790.37,4152.66,1727.61,1362.69,19.07
0.0151,28.7175,26.9125,29.71,21.11,0.0671,9.002,9.002,9.002,9.002,-0.0033,60.075,60.045,60.295,60.035,-0.0012,103.4,103.44,103.81,103.1,-0.0019,5030.87,4688.12,1881.94,1868.49,19.12
1.00E-04,26.9125,24.9525,27.0875,22.3925,0.0785,9.032,9.032,9.032,9.032,-0.0076,60.145,59.975,60.155,59.825,9.00E-04,103.6,102.35,103.77,102.03,0.0101,5347.46,4303.6,1576.68,2040.46,19.12
-0.0062,24.9525,22.6875,25.49,17.6925,0.0998,9.101,9.101,9.101,9.101,0.004,60.115,59.905,60.25,59.765,5.00E-04,100.44,100.91,101.32,99.92,-0.0069,3591.96,2888.25,689.84,1771.2,18.84
-0.0024,22.6875,22.1075,22.83,16.6675,0.0262,9.065,9.065,9.065,9.065,0.0063,60.085,60.355,60.398,60.075,-0.0014,101.14,100.38,101.63,100.28,0.0085,3106.52,2874.06,977.9,2102.96,18.84
0.0047,22.1075,21.2125,22.3125,17.3075,0.0422,9.008,9.008,9.008,9.008,0.0051,60.17,59.955,60.3,59.835,0.0044,100.29,99.29,100.49,99.07,0.0067,4733.22,4015.83,1091.01,1807.58,18.95
0.0025,21.2125,20.685,21.295,16.8575,0.0255,8.962,8.962,8.962,8.962,0.0173,59.905,59.815,59.915,59.575,-0.0018,99.62,99.64,99.83,98.86,-0.0012,4650.19,4055.52,1455.93,1927.71,19
0.0012,20.685,21.6225,21.6725,19.5425,-0.0434,8.81,8.81,8.81,8.81,7.00E-04,60.015,59.935,60.045,59.935,0,99.74,101.53,101.57,99.28,-0.0181,3568.87,3183.21,1158.87,1406.75,18.91
0.0082,21.6225,18.63,21.8,17.49,0.1606,8.807,8.807,8.807,8.807,-0.00035,60.015,59.91,60.02,59.91,0.0021,101.58,101.69,101.97,100.88,-9.00E-04,4248.84,3305.98,1358.08,1969.3,18.86
0.0061,18.63,18.3725,19.15,17.095,0.014,8.804,8.804,8.804,8.804,-0.0014,59.89,60.19,60.19,59.69,-0.0059,101.67,101.34,102.24,101.18,0.0039,4323.8,2960.93,1360.21,1568.55,18.84
0.0018,18.3725,17.765,18.725,17.235,0.0342,8.816,8.816,8.816,8.816,0.0038,60.245,60.245,60.355,60.125,0.0017,101.28,100.3,101.7,100.03,0.0102,8064.48,5872.55,2324.96,2916.79,18.71
9.00E-04,17.765,16.92,18.2525,15.72,0.0499,8.783,8.783,8.783,8.783,-6.00E-04,60.145,60.305,60.305,60.065,-0.0056,100.26,99.18,100.46,99.1,0.0108,3965.79,2961.27,1644.44,2000.55,18.59
0.0136,16.92,16.5375,17.1275,15.415,0.0231,8.788,8.788,8.788,8.788,6.00E-04,60.485,60.605,60.605,60.435,-0.0049,99.19,99.43,100.25,98.8,-0.0041,3943,2720,1177,1721,18.56
0.0016,16.5375,15.875,17.2,15.235,0.0417,8.783,8.783,8.783,8.783,-0.0014,60.78,60.855,60.855,60.645,-0.002,99.6,99.49,100.29,99.05,0.0014,3889.48,2423.86,972.7,1743.09,18.54
-0.0063,16.185,16.91,16.91,14.3875,-0.0429,8.795,8.795,8.795,8.795,-0.0027,60.9,61.195,61.205,60.9,-0.0072,99.46,98.59,100.25,98.25,3.00E-04,8460.75,4238.65,3605.21,7681.81,18.29
0.0011,16.91,16.8825,17.145,15.4125,0.0016,8.819,8.819,8.819,8.819,0.0048,61.34,61.39,61.39,61.07,0.006,99.43,100.39,100.82,99.08,-0.0094,3528.74,2806.72,945.3,1508.59,18.26
0.0019,16.8825,17.1275,17.325,15.6675,-0.0143,8.777,8.777,8.777,8.777,-0.0026,60.975,61.085,61.185,60.925,-0.0023,100.37,99.53,100.47,99.34,0.0067,4655.28,3585.54,1328.84,1939.8,18.38
0.0017,17.1275,16.4475,17.555,15.73,0.0413,8.8,8.8,8.8,8.8,0.001,61.115,61.035,61.215,60.875,4.00E-04,99.7,97.97,99.78,97.75,0.0165,4629.09,3617.14,1156.69,1358.66,18.35
-0.0037,16.4475,16.82,17.2875,14.2875,-0.0221,8.791,8.791,8.791,8.791,0.0064,61.205,61.415,61.555,61.055,5.00E-04,98.89,98.25,99.28,98.06,0.007,3951.44,2969.25,733.47,1599.89,18.31
8.00E-04,16.82,17.04,17.0825,14.65,-0.0129,8.735,8.735,8.735,8.735,0.0023,61.175,61.025,61.185,60.915,-7.00E-04,98.2,98.1,98.6,97.67,0.0021,3955.11,3338.49,1215.54,1529.94,18.28
-0.0039,17.04,17.325,17.44,16.0875,-0.0165,8.715,8.715,8.715,8.715,-0.0021,61.22,60.945,61.295,60.945,0.0045,97.99,99.48,99.6,97.55,-0.0204,3219.19,2354.84,654.43,1476.4,18.35
0.0016,17.325,17.7775,17.9225,14.2675,-0.0255,8.733,8.733,8.733,8.733,-0.0022,60.945,60.885,60.975,60.605,0.0016,100.03,100.94,101.52,99.32,-0.0108,4406.51,2935.28,1050.23,2381.96,18.34
0.0196,17.7775,16.72,17.9875,15.95,0.0632,8.752,8.752,8.752,8.752,-0.0068,60.845,61.255,61.335,60.79,-0.0039,101.12,102.75,102.82,100.85,-0.0142,5106.66,3853.01,1578.41,2623.23,18.41
0.0115,16.72,14.475,16.905,13.2625,0.1551,8.811,8.811,8.811,8.811,0.0022,61.085,61.015,61.175,60.945,-5.00E-04,102.58,101.97,102.91,101.57,0.01,6398.33,3820.89,1678.02,2347.6,18.38
0.0049,14.475,13.8425,14.6425,12.5,0.0457,8.792,8.792,8.792,8.792,-0.0057,61.115,61.535,61.535,61.105,-0.0104,101.56,101.04,102.08,100.13,0.0011,4038.74,2765.81,989.17,1556.27,18.02
0.0123,13.8425,14.3925,14.4325,13.335,-0.0382,8.842,8.842,8.842,8.842,7.00E-04,61.755,61.905,61.91,61.65,-0.0024,101.45,103.35,103.53,100.85,-0.0182,3103.41,2366.12,983.98,1185.83,17.82
-0.0088,14.3925,15.2825,15.3675,13.9275,-0.0582,8.836,8.836,8.836,8.836,-0.0076,61.905,62.135,62.155,61.835,-0.0023,103.33,104.89,104.96,102.85,-0.0152,2528.91,2343.3,1087.73,1432.23,17.73
0.0061,15.2825,14.1775,15.7325,13.9425,0.0779,8.904,8.904,8.904,8.904,0.0047,62.045,61.955,62.09,61.815,0.004,104.92,103,105.22,102.95,0.0227,2524.18,2325.65,2717.47,1151.16,17.52
0.0062,14.1775,13.955,14.87,13.545,0.0159,8.862,8.862,8.862,8.862,-0.0059,61.795,62.105,62.14,61.755,-0.0032,102.59,102.15,102.96,101.8,0.0019,6737.21,6145.39,1334.45,1322.43,17.67
0.0023,13.955,13.95,14.195,13.2375,4.00E-04,8.915,8.915,8.915,8.915,0.0045,61.985,61.965,62.055,61.885,0,102.59,102.04,102.9,101.58,0.0075,4047.65,3536.5,1163.89,1415.8,17.57
0.005,13.95,14.3575,14.3575,13.5325,-0.0284,8.875,8.875,8.875,8.875,-0.0011,61.985,61.985,62.05,61.86,-0.0014,101.83,102.8,102.84,101.02,-0.0096,2649.66,2226.25,790.52,1079.64,17.46
0.0105,14.3575,14.04,14.8275,13.685,0.0226,8.885,8.885,8.885,8.885,0.0102,62.075,62.105,62.16,61.945,-0.001,102.82,102.29,103.45,101.97,0.0061,2379.03,2112.16,580.59,829.08,17.42
-0.01,14.04,15.16,15.16,13.88,-0.0739,8.795,8.795,8.795,8.795,8.00E-04,62.14,62.19,62.19,62.055,-0.0016,102.2,102.87,102.92,101.69,-0.007,2371.43,1768.02,582.18,963.73,17.33
0.0042,15.16,15.07,15.72,14.27,0.006,8.788,8.788,8.788,8.788,0.0023,62.24,62.38,62.45,62.213,0,102.92,103.41,103.5,102.75,-0.0038,2382.18,2175.72,457.4,1058.11,17.42
0.0089,15.07,15.41,15.41,14.05,-0.0221,8.778,8.778,8.778,8.778,-0.00095,62.24,62.2,62.24,62.2,0.001,103.31,103.14,103.8,102.4,0.0086,1812.17,1343.7,458.89,797.63,17.59
0.0041,15.41,15.83,15.83,13.68,-0.0265,8.768,8.768,8.768,8.768,-0.0042,62.18,62.02,62.31,61.96,0.0054,102.43,100.32,103.25,100.23,0.0183,2327.07,2034.84,738.64,893.47,17.59
0.0079,15.83,16.66,17.02,15.54,-0.0498,8.805,8.805,8.805,8.805,-3.00E-04,61.845,61.965,62.085,61.825,-2.00E-04,100.58,100.59,100.83,100.23,0.0028,2461.48,1938.66,490.88,736.05,17.28
-0.0136,16.66,17.8,17.83,15.61,-0.064,8.808,8.808,8.808,8.808,-0.0064,61.855,62.245,62.37,61.845,-0.0091,100.3,100.34,100.47,99.43,-5.00E-04,2345.63,2361.49,805.14,850.14,17.22
